postcode,lat,lon
2259,-33.1713,151.557
2259,-33.2747,151.489
2259,-33.1492,151.3635
2259,-33.253,151.4911
2259,-33.1819,151.3952
2259,-33.2466,151.4517
2259,-33.293,151.4534
2259,-33.1354,151.5829
2259,-30.2057,153.1529
2259,-33.2407,151.3701
2259,-33.2063,151.6012
2259,-33.2333,151.2833
2259,-33.2677,151.4225
2259,-33.1456,151.5011
2259,-33.2723,151.4649
2259,-33.2879,151.4624
2259,-33.1825,151.488
2259,-33.2825,151.4233
2259,-33.2937,151.4015
2259,-33.1667,151.2833
2259,-33.2934,151.4699
2259,-33.1458,151.5078
2259,-33.1744,151.3007
2259,-33.2413,151.4756
2259,-33.1409,151.5656
2259,-33.2291,151.4547
2259,-33.1581,151.5348
2259,-33.2261,151.4168
2259,-33.1833,151.35
2259,-33.1724,151.5714
2259,-33.2667,151.3667
2259,-33.1167,151.5868
2259,-33.2768,151.4021
2259,-33.1735,151.5882
2259,-33.1972,151.5824
2259,-33.2804,151.4804
2259,-33.21,151.4747
2259,-33.3067,151.4288
2265,-33.0667,151.4167
2265,-33.0762,151.4541
2322,-32.7931,151.6769
2322,-32.8,151.6667
2322,-32.8585,151.606
2322,-32.8293,151.6844
2322,-32.819,151.6539
2322,-32.7833,151.6333
2322,-32.8,151.65
2322,-32.8417,151.6359
2322,-32.8377,151.6187
2322,-32.827,151.7131
2327,-32.8247,151.4936
2327,-32.8193,151.4791
2327,-32.8378,151.4815
2365,-30.1333,151.8667
2365,-30.2607,151.5837
2365,-30.2605,151.8466
2365,-30.2168,151.6678
2365,-30.1372,151.6843
2365,-30.0167,151.6667
2365,-30.7461,152.1945
2365,-30.2343,151.6742
2365,-29.3167,151.4833
2365,-30.3107,151.6582
2365,-30.2555,151.426
2365,-30.1152,151.7679
2365,-30.0652,151.8846
2365,-29.9441,151.8412
2365,-32.9176,149.5836
2365,-30.1318,151.4346
2365,-30.0671,151.52
2365,-29.8985,151.5846
2365,-29.9249,151.7223
2450,-30.1574,153.0958
2450,-30.3398,153.0678
2450,-30.2667,152.9667
2450,-30.313,153.0693
2450,-30.2462,153.1149
2450,-30.1333,153.0167
2450,-30.15,153.0833
2450,-30.2833,153
2450,-30.2667,153.05
2450,-31.0649,152.7288
2450,-30.2202,153.0134
2450,-30.2167,152.9
2450,-30.2818,153.0168
2450,-30.0534,152.9786
2450,-30.2963,153.1135
2450,-30.2384,152.8799
2450,-30.3828,153.0596
2450,-30.2928,152.8913
2450,-30.2261,153.1363
2450,-30.2057,153.1529
2456,-30.0167,153.1856
2456,-30.0804,153.1959
2456,-30.1106,153.2007
2456,-30.0388,153.1131
2456,-30.0765,153.1879
2456,-30.0703,153.1974
2456,-30.0929,153.1947
2456,-30.1639,153.1819
2456,-30.0606,153.1907
2456,-29.9845,153.2262
2456,-30.1468,153.1924
2462,-29.7129,153.0718
2462,-29.6329,153.0308
2462,-29.6636,153.1043
2462,-29.8133,153.2884
2462,-29.7276,153.1609
2462,-29.6005,153.1053
2462,-29.7759,153.2973
2462,-29.7597,153.1216
2462,-29.8616,153.2677
2463,-29.3735,153.1179
2463,-29.4198,153.2884
2463,-29.4693,153.2679
2463,-29.4318,153.1929
2463,-29.541,153.1983
2463,-29.4833,153.223
2463,-29.609,153.3386
2463,-29.4561,153.2495
2463,-29.487,153.2334
2463,-29.6775,153.331
2463,-29.4662,153.2207
2463,-29.5376,153.251
2463,-29.4818,153.1846
2463,-29.4581,153.1975
2463,-29.305,153.136
2463,-29.5352,153.1379
2464,-29.4763,153.3588
2464,-29.532,153.335
2464,-29.4375,153.3591
2464,-29.4809,153.3428
2464,-29.4662,153.3456
2464,-29.4042,153.3322
2465,-29.4258,153.2418
2466,-29.4015,153.3511
2472,-29.0491,153.376
2472,-29.1985,153.2679
2472,-29.0031,153.2993
2472,-29.1318,153.2679
2472,-28.4972,152.9496
2472,-29.0485,153.3512
2472,-29.0716,153.3461
2472,-29.0167,153.4
2472,-29.0111,153.4356
1450,-33.8897,151.1764
2452,-30.355,153.0877
2452,-30.3538,153.0884
2452,-30.3466,153.0732
2452,-30.3646,153.1014
2453,-30.3893,152.7261
2453,-30.1725,152.3615
2453,-30.4018,152.349
2453,-30.1919,152.5513
2453,-30.2192,152.7058
2453,-30.2149,152.5434
2453,-30.3407,152.6198
2453,-30.2955,152.6862
2453,-30.2969,152.4208
2453,-30.1674,152.5747
2453,-30.3411,152.7139
2453,-30.272,152.6252
2453,-30.1019,152.6498
2453,-30.25,152.7167
2453,-30.3485,152.5512
2453,-30.3677,152.6814
2453,-30.2497,152.7784
2453,-30.2771,152.6293
2453,-30.2317,152.7898
2453,-30.2857,152.7691
2666,-34.15,147.7
2666,-34.6082,147.7715
2666,-34.6,147.45
2666,-34.2985,147.5679
2666,-34.3333,147.4667
2666,-34.4483,147.5356
2666,-34.5082,147.6539
2666,-34.2451,147.4351
2666,-34.4667,147.7333
2666,-34.7318,147.6179
2666,-34.3318,147.6512
2666,-34.4152,147.3512
2666,-34.5833,147.5333
2666,-34.3833,147.3167
2666,-34.3167,147.8
2701,-34.5985,147.1512
2701,-34.8164,147.1958
2701,-34.6485,147.2512
2701,-34.9667,147.1833
2701,-34.7575,147.1954
2388,-30.6716,149.3375
2388,-31.4,150.25
2388,-30.3558,148.8879
2388,-30.1831,149.2951
2388,-30.5049,149.4088
2388,-30.3471,149.1341
2388,-30.2266,149.4404
2388,-30.35,149.5167
2829,-30.7557,148.5391
2829,-30.9539,148.3888
2829,-30.5863,148.2981
2829,-31.1168,148.3705
2829,-30.898,148.833
2829,-31.0251,148.6161
2829,-30.8322,148.3799
2829,-30.9,148.5667
2829,-31.0349,148.1998
2829,-30.7167,148.0167
2829,-30.4667,147.9
2829,-30.7,148.45
2588,-34.5333,148.15
2727,-35.0016,148.277
2727,-34.9285,148.1651
2727,-35.0861,148.4147
2727,-34.9902,148.2512
2729,-35.0974,147.8123
2729,-35.0668,147.9251
2729,-35.2097,147.8954
2729,-35.3049,148.069
2729,-35.3917,148.0402
2729,-35.2638,148.0327
2729,-33.3103,147.2462
2729,-35.4049,148.12
2729,-35.3374,147.9959
2729,-35.2057,148.0353
2729,-35.1425,148.0043
2792,-33.5833,149.0167
2792,-33.6508,148.9733
2793,-33.9024,148.856
2793,-33.8342,149.0498
2793,-33.9,148.95
2793,-33.7446,148.8489
2797,-33.7167,149.0333
2797,-33.6733,149.0477
2799,-33.5323,149.2537
2799,-33.5124,149.3723
2799,-33.6484,149.2743
2799,-33.7118,149.2182
2799,-33.5,149.3333
2799,-33.5195,149.1825
2799,-33.5707,149.2724
2804,-33.5588,148.7008
2804,-33.4167,148.6
2804,-33.5333,148.55
2804,-33.6741,148.6196
2804,-33.5625,148.6643
2807,-34.0378,148.5561
1750,-33.7935,151.0012
1830,-33.8406,151.0075
1831,-33.8406,151.0075
2143,-33.8931,151.0337
2143,-33.8897,151.0237
2143,-33.8925,151.0207
2143,-33.8833,151.0167
2144,-33.85,151.0333
2146,-33.7855,150.9595
2146,-33.7833,150.95
2146,-33.7876,150.969
2148,-33.7482,150.8927
2148,-33.7975,150.8799
2148,-33.7667,150.9167
2148,-33.7893,150.8816
2148,-33.7744,150.8987
2148,-33.8015,150.9136
2148,-33.7432,150.9076
2162,-33.879,150.9995
2162,-33.8877,151.0105
2164,-33.8414,150.9605
2164,-33.85,150.9333
2164,-33.8667,150.917
2164,-33.8502,150.9279
2164,-33.8428,150.9006
2165,-33.8644,150.9388
2165,-33.8667,150.95
2165,-33.8694,150.9713
2165,-33.8667,150.917
2800,-33.2547,149.156
2800,-33.3918,149.1997
2800,-33.4485,148.9846
2800,-33.3476,149.2551
2800,-33.284,149.1002
2800,-33.1152,149.0346
2800,-33.4241,148.809
2800,-33.3988,149.1525
2800,-33.2192,149.2514
2800,-33.5719,150.6256
2800,-33.0505,149.1004
2800,-33.2346,148.9815
2800,-33.346,149.1621
2800,-33.3153,149.1779
2800,-33.1698,149.0497
2800,-33.1252,149.1276
2800,-33.3354,149.2323
2800,-33.2197,149.0749
2800,-33.2862,148.9512
2800,-33.2411,148.8221
2800,-33.1667,149.2333
2800,-33.3695,149.1343
2800,-33.3198,149.0922
2800,-33.2685,149.0942
2800,-33.4,148.7
2800,-33.2054,149.1442
2800,-33.4318,148.9512
2800,-33.2667,149.2667
2800,-33.1833,149.1333
2800,-33.3555,149.0032
2800,-33.2833,149.0333
2800,-33.5007,148.9533
2800,-33.8915,151.1382
2800,-34.0167,150.9
2800,-33.3006,149.1052
2818,-32.4282,148.7018
2818,-32.4469,148.7989
2818,-32.4006,148.8303
2818,-32.4318,148.7429
2820,-32.8572,149.1569
2820,-32.45,149
2820,-32.7852,149.1295
2820,-32.65,149
2820,-32.2667,149.0833
2820,-32.55,149.0833
2820,-32.6667,148.75
2820,-32.5816,148.9237
2820,-32.5333,148.9333
2820,-32.7763,149.0256
2820,-32.7167,149.05
2820,-32.5985,148.9679
2820,-32.6985,148.8179
2820,-32.5559,148.9451
2820,-32.5667,148.75
2820,-32.3119,149.1598
2820,-32.7386,148.6571
2820,-32.4735,148.9012
2820,-32.85,149.0833
2820,-34.4916,150.2823
2820,-32.5929,149.1136
2820,-32.781,148.9153
2820,-32.5652,148.8346
2820,-32.8,149.0833
2820,-32.69,148.9489
2820,-32.4,148.9667
2820,-35.0129,149.1277
2866,-33.0923,148.87
2866,-33.1167,148.7667
2866,-33,148.85
2866,-32.9167,149.1167
2866,-33.1595,148.9274
2866,-33.0191,148.9177
2866,-32.8557,148.9296
2866,-32.9927,148.9636
2867,-32.8463,148.8435
2867,-32.8812,148.6995
2867,-32.9306,148.7549
2867,-32.8667,148.5
2868,-32.7309,148.624
2868,-32.7386,148.6571
2868,-32.7,148.5667
2868,-32.7542,148.6481
2310,-32.5941,151.8862
2311,-32.356,151.5208
2311,-32.3333,151.45
2311,-32.3652,151.4846
2311,-32.4363,151.5622
2311,-32.3167,151.5167
2311,-32.4138,151.5565
2311,-32.3802,151.6238
2311,-32.4273,151.5375
2311,-32.25,151.5
2311,-32.3614,151.5364
2311,-32.2757,151.4402
2320,-32.7288,151.5345
2320,-32.6167,151.7167
2320,-32.6718,151.4951
2320,-32.6769,151.5557
2320,-32.7167,151.5333
2320,-32.7167,151.5667
2320,-32.9655,151.6724
2320,-32.7333,151.5167
2320,-32.7033,151.4802
2320,-32.727,151.5724
2320,-32.7331,151.5574
2320,-32.7,151.5333
2320,-32.7104,151.5537
2320,-32.7,151.6
2320,-32.7246,151.4094
2320,-32.7,151.5667
2320,-32.72,151.5334
2320,-32.7599,151.4033
2320,-32.7709,151.5483
2320,-32.6523,151.4897
2320,-32.6572,151.5867
2320,-32.7353,151.5683
2320,-32.7485,151.3429
2320,-32.7453,151.5634
2320,-32.65,151.5167
2320,-32.701,151.5854
2320,-32.8,151.2833
2320,-32.6956,151.6496
2415,-32.35,151.9333
2415,-32.3241,151.9093
2415,-32.3943,151.901
2415,-32.2608,151.9427
2415,-32.2915,151.8602
2420,-32.4043,151.7519
2420,-32.55,151.6167
2420,-32.3895,151.719
2420,-32.4479,151.6759
2420,-32.4773,151.7521
2420,-32.4881,151.7017
2420,-32.334,151.67
2420,-32.4145,151.7399
2420,-32.3841,151.7868
2420,-32.2811,151.6062
2420,-32.3518,151.7301
2420,-32.5069,151.6502
2420,-32.4362,151.7928
2420,-32.4397,151.6947
2420,-32.4245,151.6734
2420,-32.5093,151.7596
2420,-32.297,151.8026
2420,-32.3474,151.7612
2420,-32.4639,151.8123
2420,-32.25,151.5667
2420,-32.2,151.6167
2420,-33.2768,151.4021
2716,-34.5833,145.8019
2716,-35.4932,145.7475
2716,-35.3454,145.4289
2716,-35.3576,145.7296
2716,-32.137,146.3013
2733,-35.0906,144.0363
2733,-35.1946,144.1085
2733,-35.1426,144.0724
2537,-35.9563,150.1491
2537,-36.0105,150.1483
2537,-35.9125,150.0814
2537,-35.8398,150.1804
2537,-35.9052,150.0151
2537,-36.0068,150.0965
2537,-35.9518,150.0276
2537,-35.8233,150.1879
2537,-36.0533,150.1332
2537,-35.9818,150.1012
2537,-35.8298,149.9836
2537,-35.8547,150.1739
2537,-35.8652,150.0512
2537,-35.9177,150.1537
2537,-36.0333,150.1
2537,-35.9803,150.1346
2545,-36.2891,148.7385
2545,-36.1582,149.8996
2545,-36.199,149.7088
2545,-36.0912,150.0506
2545,-36.0946,150.1389
2545,-36.1485,149.9679
2545,-36.1167,149.9
2622,-35.7678,149.6651
2622,-35.8152,149.6346
2622,-35.9041,149.5747
2622,-35.1167,150.3333
2622,-35.4753,149.7926
2622,-35.9333,149.5833
2622,-35.15,149.6667
2622,-35.5755,149.9204
2622,-35.6929,149.587
2622,-35.2693,149.6782
2622,-35.2944,150.0327
2622,-35.7717,149.5701
2622,-35.2712,149.9424
2622,-35.7553,149.8239
2622,-35.2985,149.7679
2622,-35.7335,149.896
2622,-35.7167,149.5667
2622,-35.2982,149.6088
2622,-35.6459,149.8174
2622,-35.4415,149.7998
2622,-35.1,150.25
2622,-35.1665,149.9622
2622,-34.9546,150.0911
2622,-35.5689,149.7455
2622,-35.6164,149.6091
2622,-35.3529,149.8787
2622,-35.6673,149.4287
2622,-35.5902,149.6655
2622,-35.5818,149.8512
2622,-35.5617,149.2356
2622,-35.4703,149.9267
2622,-35.4507,149.9657
2622,-35.2,150.0167
2622,-35.3,149.8833
2622,-35.4333,149.9333
2622,-35.1167,150.0833
2622,-35.5167,149.7
2622,-35.517,149.6661
2622,-35.5641,149.5545
2622,-35.3558,149.9957
1851,-33.8428,150.9006
1860,-33.8667,150.95
2161,-33.8643,150.9839
2161,-33.8617,150.9686
2161,-33.8494,150.9648
2161,-33.8586,150.9946
2166,-33.8866,150.948
2166,-33.893,150.9119
2166,-33.9007,150.9508
2166,-33.8974,150.9345
2166,-33.8826,150.9241
2170,-33.9522,150.8995
2170,-33.9354,150.8967
2170,-33.9483,150.9521
2170,-33.918,150.9593
2170,-33.903,150.9046
2170,-33.9194,150.9259
2170,-33.9437,150.9566
2170,-33.9129,150.937
2170,-33.9305,150.9226
2170,-33.9419,150.8717
2175,-33.8432,150.8489
2176,-33.8701,150.8612
2176,-33.8618,150.8841
2176,-33.883,150.9018
2176,-33.8743,150.9098
2176,-33.8632,150.9052
2176,-33.8797,150.8778
2176,-33.8746,150.8919
2177,-33.8936,150.8891
2177,-33.8912,150.8699
2177,-33.8924,150.8795
2178,-33.8604,150.8101
2178,-33.8743,150.8418
2178,-33.8806,150.7876
2642,-36.2166,148.1299
2642,-35.6938,146.742
2642,-35.8976,147.3391
2642,-35.3887,147.058
2642,-35.8344,146.9928
2642,-36.0485,148.0512
2642,-35.998,147.9637
2642,-35.9152,147.6846
2642,-35.9707,148.0518
2642,-35.9152,146.9179
2642,-35.9547,146.8885
2642,-35.8249,146.6751
2642,-35.6008,146.6235
2642,-35.8375,146.8023
2642,-36.3667,148.1667
2643,-35.982,146.6325
2671,-33.5141,147.2532
2671,-33.9237,147.2047
2671,-33.9257,147.2426
2671,-33.8403,146.8489
2671,-34.0688,147.1392
2671,-33.8267,147.1746
2671,-33.6877,147.3586
2806,-33.5333,148.4
2806,-33.4273,148.3714
2806,-33.4833,148.3833
2810,-33.8955,148.1644
2810,-33.8333,147.75
2810,-33.8568,147.9645
2810,-33.85,147.9167
2810,-33.7452,147.7893
2810,-33.7667,148.2167
2810,-34.05,147.95
2875,-32.8333,147.6667
2875,-32.9248,147.7105
2875,-33.1219,147.4463
2875,-32.808,147.4592
2875,-33.128,147.579
2875,-32.7833,147.85
2876,-33.1231,147.9104
2876,-33.1167,147.8167
2876,-33.1333,148
2876,-33.1193,147.9146
2877,-33.0985,147.3346
2877,-32.8231,146.6359
2877,-33.0652,146.8179
2877,-32.6274,146.3999
2877,-33.1101,146.4703
2877,-32.621,147.1822
2877,-32.839,145.8806
2877,-33.0574,146.3957
2877,-32.3083,146.6914
2877,-33.0888,147.1514
2877,-32.415,146.0354
1480,-33.9393,151.0993
1481,-33.9537,151.1175
1484,-33.9537,151.1175
1493,-33.9799,151.0903
1499,-34.031,151.0553
2217,-33.9795,151.1212
2217,-33.9822,151.14
2217,-33.9681,151.1356
2217,-33.9852,151.1463
2217,-33.9725,151.1481
2217,-33.9771,151.1344
2219,-33.9945,151.1391
2219,-33.9934,151.1447
2219,-33.9899,151.1333
2220,-33.9799,151.0903
2221,-33.9867,151.1173
2221,-33.9915,151.1088
2221,-33.9776,151.1055
2221,-33.9879,151.0994
2221,-33.9883,151.0909
2222,-33.9667,151.0833
2223,-33.969,151.0723
2223,-33.98,151.072
2817,-31.4333,148.9
2817,-31.347,148.8225
2822,-31.95,148.6215
2822,-31.865,148.6521
2828,-31.311,148.6349
2828,-31.3353,148.4725
2828,-31.446,148.4748
2828,-31.1158,148.7696
2828,-31.347,148.8225
2842,-31.6673,149.1419
2842,-31.5952,149.233
2842,-31.8229,149.1222
1208,-33.8787,151.2053
1236,-33.8787,151.2053
1237,-33.8787,151.2053
1238,-33.8787,151.2053
1239,-33.8787,151.2053
1240,-33.8787,151.2053
2581,-34.7699,149.2856
2581,-34.5333,149.1167
2581,-34.6711,149.2782
2581,-34.718,149.1932
2581,-34.7825,149.2662
2581,-34.5946,149.2626
2581,-35.0998,149.394
2581,-34.9225,149.2427
2581,-34.8748,149.3648
2581,-34.7907,149.179
2581,-34.8,149.4833
2581,-34.633,149.0212
2581,-34.7809,149.3564
2581,-34.9167,149.4333
2581,-34.661,149.4068
2644,-35.7206,147.6406
2644,-35.7652,147.1346
2644,-35.5818,147.5346
2644,-35.8347,147.2451
2644,-35.721,147.316
2644,-35.7843,147.3529
2644,-35.9012,147.164
2644,-35.8152,147.6512
2644,-35.9348,147.1372
2660,-35.6637,147.0787
2660,-35.6606,147.119
2660,-35.6667,147.0385
2652,-35.3833,147.25
2652,-34.998,146.8128
2652,-35.4896,147.7615
2652,-35.4068,147.8375
2652,-34.8333,147.3667
2652,-34.5815,146.9698
2652,-34.8333,147.5333
2652,-34.1071,145.8463
2652,-33.9768,145.7073
2652,-34.7671,146.9239
2652,-35.1066,146.6085
2652,-34.5458,146.6991
2652,-35.673,147.8626
2652,-35.1273,147.4335
2652,-35.1935,147.246
2652,-35.2095,147.5118
2652,-34.7368,146.7822
2652,-35.2774,147.7359
2652,-34.8548,146.9767
2652,-33.8161,145.6242
2652,-34.0326,146.021
2341,-31.3491,150.6487
2343,-31.5667,150.55
2343,-31.4066,150.4264
2343,-31.5165,150.387
2343,-31.5425,150.8282
2343,-31.6438,150.2361
2343,-31.5071,150.6419
2343,-31.4592,150.1458
2343,-31.499,150.4539
2343,-31.4437,150.0303
2343,-31.5976,150.3836
2343,-31.4284,150.6564
2343,-31.5076,150.679
2343,-31.6627,150.1436
2343,-31.4,150.25
2343,-31.5664,149.9929
2380,-32.0473,146.6726
2380,-30.6779,150.3917
2380,-31.0333,150.2167
2380,-30.9493,149.8974
2380,-30.9807,150.2584
2380,-31.0255,149.8413
2380,-30.8833,150.0833
2380,-31,150.1333
2380,-30.8152,150.3512
2380,-31.15,150.05
2380,-30.8074,150.1541
2380,-30.9361,150.0459
2382,-30.7095,150.0412
2382,-30.8152,149.8679
2382,-30.5437,150.2045
2382,-30.7,150.2833
2360,-29.6633,151.1994
2360,-29.9869,151.0686
2360,-29.6696,151.1474
2360,-29.8065,151.2689
2360,-29.2468,150.8931
2360,-29.6772,150.9286
2360,-29.95,151.0333
2360,-29.774,151.1117
2360,-29.8094,151.1956
2360,-29.8333,151.35
2360,-29.7791,150.9832
2360,-29.5368,150.9946
2360,-29.6846,151.3375
2360,-29.75,151.0167
2360,-28.5973,153.4457
2360,-29.5045,151.1293
2360,-29.65,151.2167
2360,-29.8527,151.1181
2360,-29.4694,150.9267
2360,-29.6458,151.0442
2360,-29.821,151.0454
2360,-29.8853,150.9323
2390,-30.4077,149.6323
2390,-30.0235,149.9609
2390,-30.0177,150.0787
2390,-30.3333,149.75
2390,-30.5333,150.0167
2390,-30.4642,149.8849
2390,-30.2941,150.1447
2390,-30.1828,150.1456
2390,-30.3068,150.0012
2390,-30.0333,150.2667
2390,-30.3249,149.7827
2390,-30.1221,149.8012
2390,-30.4977,149.7394
2390,-28.6031,153.0298
2390,-30.5978,149.9496
2399,-29.4741,150.134
2399,-29.5088,150.1687
2399,-29.5435,150.2033
2400,-29.4628,149.8416
2400,-29.7968,150.148
2400,-29.8102,149.8062
2400,-31.6627,150.1436
2400,-29.5074,149.1209
2400,-29.2659,150.2555
2400,-29.3136,149.8081
2400,-29.6625,149.3256
2403,-29.654,150.83
2403,-29.75,150.7667
2403,-29.6233,150.7789
2403,-29.626,150.7333
2403,-29.4632,150.7855
2408,-29.1167,150.4833
2408,-28.9348,150.3896
2408,-29.0818,150.6586
2408,-28.8445,150.4042
2409,-28.736,150.6239
2409,-28.6048,150.3593
2250,-33.205,151.1759
2250,-33.3959,151.3353
2250,-33.4566,151.1675
2250,-33.414,151.3516
2250,-33.4073,151.1842
2250,-33.4404,151.3432
2250,-33.4258,151.317
2250,-33.35,151.15
2250,-33.4322,151.3897
2250,-33.3801,151.1586
2250,-33.4,151.4167
2250,-33.3167,151.2333
2250,-33.4532,151.2004
2250,-33.4009,151.3879
2250,-33.4502,151.3137
2250,-33.3764,151.3486
2250,-33.3667,151.2833
2250,-33.3953,151.2831
2250,-33.4669,151.212
2250,-33.4438,151.3273
2250,-33.4312,151.2275
2250,-33.4,151.15
2250,-33.4244,151.344
2250,-33.3,151.2
2250,-33.4387,151.3534
2250,-33.2833,151.1167
2250,-33.4277,151.3763
2250,-33.4039,151.3625
2250,-33.4397,151.2945
2250,-33.3833,151.3667
2250,-33.293,151.2387
2250,-33.4167,151.4167
2330,-32.6377,151.093
2330,-32.9652,150.6679
2330,-32.4833,151.0833
2330,-32.5169,151.2187
2330,-32.5633,151.1915
2330,-32.8485,150.8512
2330,-32.5843,151.2856
2330,-32.6167,151.2
2330,-32.5518,151.2027
2330,-32.2652,151.1346
2330,-32.5416,151.1609
2330,-32.5402,151.2512
2330,-32.2479,151.2763
2330,-32.5485,150.7846
2330,-32.4187,151.1364
2330,-32.596,151.1487
2330,-33.891,151.1955
2330,-32.5434,151.1772
2330,-32.6195,151.1029
2330,-32.5833,151.0333
2330,-32.6955,151.0096
2330,-32.292,151.1978
2330,-34.0167,150.9
2330,-32.8931,150.8457
2330,-32.5674,151.166
2330,-32.713,151.0589
2330,-32.4481,151.1469
2330,-32.45,151.1167
2330,-32.5,150.9167
2330,-32.2686,151.2889
2330,-32.6667,151.0167
2330,-32.5207,151.3346
2330,-32.3833,151.0667
2330,-31.35,150.85
2330,-32.5798,151.2395
2330,-32.5485,151.2846
2330,-32.4354,151.3687
2330,-33.6833,151.0167
2330,-33.7973,150.7847
2330,-32.7512,151.1045
2330,-32.4363,151.0541
2330,-32.5342,151.1441
2330,-32.5955,151.2472
2330,-32.5053,150.8707
2330,-32.5203,151.1936
2330,-33.044,150.6799
2330,-32.5482,151.1434
2330,-32.5378,151.0902
2330,-32.5871,151.1277
2330,-32.4543,151.1882
2754,-33.533,150.7375
2754,-33.5324,150.7056
2754,-33.5812,150.7194
2757,-33.5533,150.6947
2710,-35.4751,144.9049
2710,-35.4383,145.1752
2710,-35.4152,144.5846
2710,-34.9325,144.7619
2710,-35.2121,144.8194
2710,-35.6065,145.1693
2710,-35.7409,145.084
2710,-35.7,144.8833
2710,-35.4152,144.8846
2710,-35.6307,144.5029
2710,-35.3718,144.6606
2710,-35.4717,144.403
2710,-35.8152,144.9012
2710,-35.3035,145.1801
2710,-35.5034,144.7183
2710,-35.2955,144.5737
2710,-35.3454,145.4289
2710,-35.5324,144.9536
2710,-35.3468,145.3531
2710,-35.9318,144.8346
2710,-35.5058,145.1354
2710,-35.4621,144.9959
2582,-34.9167,148.8167
2582,-34.65,148.8167
2582,-34.7788,149.0748
2582,-33.1252,149.1276
2582,-34.8126,148.6396
2582,-34.8704,148.7178
2582,-34.7449,148.809
2582,-35.1116,148.6766
2582,-34.9,148.4667
2582,-34.972,149.0298
2582,-34.7665,148.8247
2582,-34.8404,148.9099
2582,-34.7568,148.967
2582,-34.8826,148.952
2582,-34.5985,148.7512
2582,-35.0563,148.9719
2582,-34.8,148.4833
2582,-34.7333,148.7333
2582,-35.0005,148.5976
2582,-35.0129,149.1277
2583,-34.2168,149.4755
2583,-34.2972,149.3538
2583,-33.9333,149.1
2583,-34.2351,149.2615
2583,-34.4167,149.5333
2583,-34.3333,149.3667
2583,-34.4295,149.3153
2583,-34.0833,149.15
2583,-34.2333,149.55
2583,-34.1506,149.5864
2583,-34.4152,149.0846
2583,-34.4593,149.4714
2583,-34.0235,149.3262
2583,-34.5402,149.4012
2583,-34.1068,149.4346
2583,-34.5333,149.45
2583,-34.5,149.2833
2583,-34.2667,149.5167
2583,-34.15,149.2167
2583,-34.3833,149.0167
2583,-34.5336,149.5365
2585,-34.6,148.55
2586,-34.4366,148.7163
2586,-34.1485,148.7012
2586,-34.5152,148.9179
2586,-34.2066,149.0432
2586,-34.3067,148.8233
2586,-34.2667,148.85
2586,-34.3,148.5167
2586,-34.2735,149.0179
2587,-34.5329,148.2352
2587,-34.6818,148.2679
2587,-34.5541,148.3676
2587,-34.4333,148.3167
2587,-34.5607,148.4393
2587,-34.55,148.3368
2587,-34.6667,148.45
2587,-34.4167,148.25
2726,-34.7836,148.2998
2726,-34.8333,148.3333
2726,-34.7339,148.2662
2794,-33.9,148.4667
2794,-33.8998,148.6834
2794,-33.7667,148.8
2794,-33.8355,148.6966
2794,-34.0726,148.8862
2794,-33.9406,148.6067
2794,-33.8834,148.6441
2803,-34.1167,148.4833
2803,-34.1667,148.4333
2803,-34.119,148.407
2808,-33.968,148.9482
1630,-33.7024,151.0993
2076,-33.7053,151.1228
2076,-33.7182,151.1156
2076,-33.7237,151.0958
2077,-33.7024,151.0993
2077,-33.7109,151.1033
2077,-33.6871,151.1163
2077,-33.6713,151.0943
2080,-33.642,151.1287
2081,-33.6208,151.1509
2081,-33.5956,151.1686
2082,-33.6035,151.1202
2082,-33.5441,151.1419
2082,-33.6121,151.1375
2120,-33.7118,151.0714
2120,-33.7323,151.079
2120,-33.7378,151.0722
2121,-33.7594,151.0925
2121,-33.7727,151.0818
2125,-33.7457,151.0476
2126,-33.722,151.0461
2154,-33.7333,151
2156,-33.7,151
2156,-33.6576,150.9476
2156,-33.6553,151.005
2157,-33.2794,148.2173
2157,-33.5,151.0667
2157,-33.5502,151.0138
2157,-33.6018,151.0089
2159,-33.6155,151.0914
2159,-33.6,151.05
2159,-33.6167,151.0333
2159,-33.653,151.0471
1470,-33.8524,151.1549
1675,-33.8333,151.1333
